2318,"rush hour 2 (infinifilm edition): dvd: jackie chan,chris tucker,ziyi zhang,john lone,roselyn sanchez,harris yulin,alan king,kenneth tsang,lisa lo cicero,mei melan??®on,maggie q,patricia chan,gelbert coloma,lucy lin,cindy lu,wing sang pang,ling wong mei,william tuen,shawn peretz,audrey quock,brett ratner","{'class': 3, 'cast': 4, 'element': 3, 'star': 4, 'guide': 4}"
2319,"paragraph 175: dvd: rupert everett,klaus m??®ller (iii),karl gorath,pierre seel,heinz f.,annette eick,albrecht becker,gad beck,heinz d??®rmer,adolf hitler,magnus hirschfeld,marlene dietrich,ernst r??®hm,rob epstein,jeffrey friedman","{'law': 3, 'prosecution': 2, 'doctor': 3, 'committee_goal': 3, 'freedom': 3, 'eden': 3, 'number': 3, 'time_film': 4, 'homosexuals': 3, 'example': 4, 'nazis': 3, 'sign': 4, 'stories': 2, 'family': 3, 'pick': 3, 'survivors': 3, 'experiences_concentration': 3, 'orientation': 3, 'movement': 3, 'rights': 3, 'episodes_history': 2}"
2320,wwe - hard knocks - the chris benoit story: dvd: chris benoit,"{'indepth': 4, 'years': 3, 'comments': 4, 'time': 3, 'tiger': 3, 'footage': 3, 'dvd_purchase': 4, 'problem': 2, 'love': 4}"
2321,wwe - hard knocks - the chris benoit story: dvd: chris benoit,"{'believe': 4, 'selection': 4, 'chain': 3, 'crowd': 4, 'applaud': 3, 'match': 4, 'star': 4, 'pegasus': 3, 'sasuke': 4, 'chains': 3, 'stuff_guys': 3, 'guerrero': 3, 'matches': 3, 'chemistry': 4, 'many': 4, 'finish': 4, 'benoit': 4, 'benoit_angle': 3, 'steve': 3, 'fantasic': 3, 'submissions': 3, 'highimpact': 3, 'musics_sharpshooters': 4, 'performers_business': 4}"
2322,"ghost in the shell: stand alone complex, volume 05 (episodes 17-20): dvd: kenji kamiyama,atsuko tanaka,osamu saka,akio ??®tsuka,k??®ichi yamadera,yutaka nakano,toru ??®kawa,takashi onozuka,taro yamaguchi,sakiko tamagawa,eri oono,nobuyuki hiyama,ry??®ji saikachi,natsuo tokuhiro,shiro saito,daisuke egawa,hikari yono,miu tsuzuhara,k??®ji ishii,wataru hoshino,ky??®sei tsukui","{'admit': 2, 'types_anime': 4, 'lovers': 3, 'likes': 3, 'o': 4, 'thought': 3, 'cybornetics': 3, 'immortal': 4, 'mysteries_series': 3, 'complex': 3, 'adaptation_cybernetics': 3, 'story': 3, 'criminal': 3, 'catchup': 3, 'city': 3, 'year': 3, 'operations_taskforce': 3, 'level': 3, 'figure': 3, 'man': 3, 'anticrime': 3, 'prevention': 3, 'cyber_crimes': 3, 'cyberterrorism_investigation': 3, 'unlawful': 3, 'office': 3, 'vips': 3, 'movie': 3, 'technology': 3, 'examination_technology': 3, 'series': 3, 'comparison_series': 3, 'manga': 3, 'tanks': 3, 'exhibits': 3, 'experience': 3, 'imagery': 3, 'color': 3, 'effects': 3, 'many': 3, 'bebop': 2, 'style': 3, 'sets_charactors': 3, 'views': 3, 'terrorism_deal': 3}"
2323,"love actually (widescreen edition): dvd: chiwetel ejiofor,colin firth,gregor fisher,martin freeman (ii),jill freud,hugh grant,sienna guillory,keira knightley,andrew lincoln,rory macgregor,heike makatsch,kris marshall,frank moorey,liam neeson,bill nighy,joanna page,lulu popplewell,nina sosanya,emma thompson","{'movie': 3, 'story': 3, 'years': 3, 'movies': 3, 'street': 3, 'life': 5}"
2324,"bring on the night: dvd: miles a. copeland iii,dolette mcdonald,kenny kirkland,jake sumner,lou salvatore,branford marsalis,kim turner (iv),janice pendarvis,trudie styler,omar hakim,sting,max vadukul,darryl jones,michael apted","{'addition': 4, 'genre_captures': 3, 'sting': 3, 'suspense': 3, 'music': 4, 'luminaries': 4}"
2325,"fort apache: dvd: john wayne,henry fonda,shirley temple,pedro armend??®riz,ward bond,george o'brien,victor mclaglen,anna lee,irene rich,dick foran,guy kibbee,grant withers,jack pennick,ray hyke,movita,miguel incl??®n,mary gordon,philip kieffer,mae marsh,hank worden,john ford","{'ford': 4, 'directors': 4, 'men': 4, 'westerns': 3, 'ribbon': 3, 'man': 4, 'movies': 3, 'western': 4, 'pattern': 3, 'cavalry_officer': 4, 'death': 4, 'glory_fonda': 4, 'commander': 3, 'struggle': 3, 'performances': 4, 'direction': 4, 'past_time': 4, 'film': 4}"
2326,"poseidon (two-disc special edition): dvd: kurt russell,josh lucas,richard dreyfuss,jacinda barrett,emmy rossum,mike vogel,m??®a maestro,jimmy bennett (iii),andre braugher,freddy rodr??®guez,kevin dillon,kirk b.r. woller,kelly mcnair,stacy ferguson,gabriel jarret,david reivers,gordon thomson,jan munroe,caroline lagerfelt,jesse henecke,wolfgang petersen","{'adventure': 3, 'movie': 4, 'time': 2, 'copies': 3, 'characters': 3, 'story': 3, 'effects': 3, 'technology': 4}"
2327,"crash: dvd: karina arroyave,dato bakhtadze,sandra bullock,don cheadle,art chudabala,sean cory,tony danza,keith david,loretta devine,michael pena,matt dillon,jennifer esposito,ime etuk,eddie j. fernandez,william fichtner,howard fong,nona gaye,brendan fraser,billy gallo,ken garito,paul haggis","{'movies': 3, 'movie': 3, 'people': 3, 'course': 5, 'witness': 4}"
2328,"saving grace: dvd: brenda blethyn,craig ferguson,martin clunes,tch??®ky karyo,jamie foreman,bill bailey (iv),valerie edmond,tristan sturrock,clive merrison,leslie phillips,diana quick,phyllida law,linda kerr scott,denise coffey,paul brooke,ken campbell,john fortune,philip wright,darren southworth,magnus lindgren,nigel cole","{'widow': 2, 'humor': 3, 'scenery': 3, 'movie': 4, 'movies': 4}"
2329,"the player (special edition) (new line platinum series): dvd: tim robbins,greta scacchi,fred ward,whoopi goldberg,peter gallagher,brion james,cynthia stevenson,vincent d'onofrio,dean stockwell,richard e. grant,sydney pollack,lyle lovett,dina merrill,angela hall,leah ayres,paul hewitt,randall batinkoff,jeremy piven,gina gershon,frank barhydt,robert altman","{'shot': 4, 'producer': 3, 'writers': 2, 'girlfriend': 2, 'woman': 3, 'minute': 3, 'bucks': 4, 'stars': 3, 'altman': 4, 'lala': 3}"
2330,incubus - alive at red rocks - (dvd/cd combo in dvd digipak): dvd: incubus,"{'release': 4, 'echo': 3, 'preference_evidence': 3, 'band': 3, 'change': 3, 'talent': 3, 'dvds_member': 3, 'tricks': 3, 'tv_movie': 3, 'world': 3, 'dvd': 4, 'i': 3}"
2331,broadway's lost treasures ii: dvd: broadways lost treasures 2,"{'treasure': 2, 'amazon': 3, 'performances': 3, 'way_performances': 2, 'hosts': 2, 'people': 4, 'information': 3, 'encourage': 3, 'treasures': 2, 'mind': 3}"
2332,"the shaggy dog: dvd: tim allen,kristin davis,zena grey,spencer breslin,danny glover,robert downey jr.,joshua leonard,shawn pyfrom,bess wohl,jarrad paul,annabelle gurwitch,jane curtin,philip baker hall,joel moore,jeanette brox,kevin cooney,rhea seehorn,craig kilborn,koji kataoka,casey sander,brian robbins","{'use': 3, 'story_plot': 4, 'couple_times': 3, 'film': 5, 'family_values': 3, 'job': 5, 'time_adult': 3, 'i': 5, 'films': 5, 'scenes': 3, 'language': 2, 'classic': 3, 'children': 3, 'expectation': 3, 'justice_film': 3}"
2333,"das boot - the original uncut version: dvd: j??®rgen prochnow,herbert gr??®nemeyer,klaus wennemann,hubertus bengsch,martin semmelrogge,bernd tauber,erwin leder,martin may,heinz hoenig,uwe ochsenknecht,claude-oliver rudolph,jan fedder,ralf richter,joachim bernhard,oliver stritzel,konrad becker,lutz schnell,martin hemme,rita cadillac,otto sander,wolfgang petersen","{'thrills': 5, 'midst': 3, 'movie': 3, 'movies_time': 4, 'subtitles': 4, 'language': 3, 'dub': 3, 'lines_others': 4, 'whes': 3, 'course_sailors': 3, 'audiences': 3, 'film': 3, 'film_lines': 3, 'movies': 3, 'half_hours': 4, 'moment': 3, 'explosion': 3, 'war_movies': 4, 'men': 3, 'irony': 3, 'attack': 3, 'side_equation': 4}"
2334,the praise baby collection gift set: dvd: praise baby collection,"{'action_animals': 3, 'trips': 3, 'loves': 3}"
2335,"the verdict: dvd: paul newman,charlotte rampling,jack warden,james mason,milo o'shea,lindsay crouse,ed binns,julie bovasso,roxanne hart,james handy,wesley addy,joe seneca,lewis j. stadlen,kent broadhurst,colin stinton,burtt harris,scott rhyne,susan benenson,evelyn moore,juanita fleming,sidney lumet","{'odds': 4, 'odds_system': 4, 'justice_victim': 2, 'negligence_voice': 3, 'fade': 4, 'mockingbird': 3, 'profession': 3, 'misplaced': 2, 'friend': 3, 'case': 3, 'girl': 3, 'defendants': 2, 'franks': 4, 'months_discovery': 2, 'thing': 5, 'meeting': 2, 'somethings': 3, 'begins': 3, 'wry': 3, 'thief': 4}"
2336,it's always fair weather: dvd: it's always fair weather,"{'wartime_buddies': 3, 'story_protagonists': 2, 'life_circumstances': 3, 'bells': 3, 'songs': 3, 'guys_dolores': 3, 'words': 4, 'numbers': 4, 'dance': 3, 'boxers_baby': 4, 'rain': 2}"
2337,"michael moore limited edition dvd collector's set (bowling for columbine / the big one): dvd: michael caldwell,dick cheney,dick clark,bill clinton,byron dorgan,leon errol,joe farmer (ii),john harris (xxii),rob huebel,dick hurlin,tom mauser,evan mccollum,carey mcwilliams,michael moore (ii),dennis morgan,dinh diem ngo,oliver north,chris rock,jessica savitch,matt stone","{'fox': 3, 'reality': 3, 'facts': 3, 'man_money': 4, 'slander': 2, 'statement': 3, 'anyone': 3}"
2338,"the gift: dvd: sam raimi,cate blanchett,giovanni ribisi,keanu reeves,katie holmes,greg kinnear,hilary swank,michael jeter,kim dickens,gary cole,rosemary harris,j.k. simmons,chelcie ross,john beasley,lynnsee provence,hunter mcgilvray,nathan lee lewis,benjamin peacock,clay james,david brannen,russ comegys","{'movie': 4, 'plot': 4, 'part': 3, 'one': 4}"
2339,"fast times at ridgemont high: dvd: amy heckerling,sean penn,jennifer jason leigh,judge reinhold,robert romanus,brian backer,phoebe cates,ray walston,scott thomson,vincent schiavelli,amanda wyss,d.w. brown,forest whitaker,kelli maroney,tom nolan,blair tefkin,eric stoltz,stanley davis jr.,james russo,james bolt (ii),nicolas cage","{'film': 3, 'generation': 4, 'roots': 3, 'observations': 3, 'crowe': 3, 'times': 3, 'hollywood_stars': 3, 'period_burnout': 3, 'status': 3, 'props': 3, 'scene': 3, 'support': 3}"
2340,"syriana: dvd: stephen gaghan,kayvan novak,george clooney,amr waked,christopher plummer,jeffrey wright,chris cooper,robert foxworth,nicky henson,nicholas art,matt damon,amanda peet,steven hinkle,daisy torm??®,peter gerety,richard lintern,jocelyn quivrin,mazhar munir,shahid ahmed,bikram singh bhamra,roger yuan",{'heresy': 3}
2341,"the vanishing: dvd: jeff bridges,kiefer sutherland,nancy travis,sandra bullock,park overall,maggie linderman,lisa eichhorn,george hearn,lynn hamilton,garrett bennett,george catalano,frank girardeau,stephen bridgewater,susan barnes,rich hawkins,michael kaufman,sabrena roddy,andrea lauren herz,joanne schmoll,allison barcott,george sluizer","{'bores': 3, 'intellectual': 3, 'peave': 3, 'screen_snobs': 3, 'film': 3}"
2342,"samurai champloo - volume 3: dvd: darrel guilbeau,melodee spevack,tomomichi nishimura,michael mcconnohie,reiko kiuchi,kim strauss,jamieson price,johnny yong bosch,george c. cole,otoya kawano,michael forest,william knight (iii),joe cappelletti,takehiro murozono,osamu ryutani,daisuke g??®ri,masako katsuki,takaya hashi,lex lang,sayuri,shinichir??® watanabe","{'episode': 4, 'recap_episodes': 2, 'dvds': 3, 'episode_dvd': 3, 'scenes_action': 5, 'companions': 4, 'man': 3, 'lunacy': 2, 'time': 4, 'kicks': 4, 'way': 3, 'reccomend': 3, 'price': 3, 'rating': 3, 'woman': 2, 'humor_rate': 4, 'disorder_diaries': 4, 'jin': 3, 'dialogue': 5, 'review_volume': 3}"
2343,"the matador (widescreen edition): dvd: richard shepard,pierce brosnan,arlin miller,azucena medina,jonah meyerson,wiveca bonerais,greg kinnear,hope davis,adam scott,portia dawson,roberto sosa,antonio zavala,ramon alvarez,luz maria molina,philip baker hall,carolyn horwitz,rachel schwartz (iii),jorge robles,trio los rivera,israel tellez,guillermo ruiz","{'friendship_developes': 2, 'guy': 3, 'trigger': 3, 'concience': 3, 'friend': 3, 'stinkin_world': 3, 'film': 3}"
2344,"the original television christmas classics (rudolph the red-nosed reindeer / santa claus is comin' to town / frosty the snowman / frosty returns / the little drummer boy): dvd: burl ives,billie mae richards,paul soles,larry d. mann,stan francis,paul kligman,janet orenstein,alfie scopp,carl banas,corinne conley,peg dixon,fred astaire,mickey rooney,keenan wynn,paul frees,joan gardner (ii),robie lester,andrea sacino,dina lynn,gary white (iii),kizo nagashima,larry roemer,arthur rankin jr.","{'fact': 4, 'shows': 4}"
2345,"2004 world series - boston red sox vs. st. louis cardinals: dvd: boston red sox,curt schilling","{'morning': 2, 'sleeping': 3, 'world_series': 3, 'cardinals': 3, 'drama': 3, 'tragedy': 4, 'fans': 4, 'spring': 3, 'mind_games': 2, 'selfloathing': 3, 'film_names': 3, 'ghosts': 3, 'pinstripes': 4, 'derek_lowe': 3, 'manny': 3, 'skip': 3, 'heroic': 3, 'homers_curt': 4, 'redemption': 2, 'time_goosebumps': 3, 'fact': 2, 'capacity': 3, 'events': 3, 'dvd': 3}"
2346,"wolf's rain: anime legends complete collection vol. 1: dvd: tensai okamura,mamoru miyano,kenta miyake,akio suyama,hiroki shimowada,arisa ogasawara,unsh??® ishizuka,mitsuru miyamoto,kaho k??®da,takaya kuroda,mayumi asano,atsuko tanaka,maaya sakamoto,paul stephen,mike reynolds,kim strauss,johnny yong bosch,peggy o'neal,lia sargent,michael forest,william knight (iii)",{'episodes': 3}
2347,"wolf's rain: anime legends complete collection vol. 1: dvd: tensai okamura,mamoru miyano,kenta miyake,akio suyama,hiroki shimowada,arisa ogasawara,unsh??® ishizuka,mitsuru miyamoto,kaho k??®da,takaya kuroda,mayumi asano,atsuko tanaka,maaya sakamoto,paul stephen,mike reynolds,kim strauss,johnny yong bosch,peggy o'neal,lia sargent,michael forest,william knight (iii)","{'series': 5, 'music_director': 4, 'story': 4, 'languages_region': 4, 'set': 3, 'language': 3, 'subtitles': 3}"
2348,"a streetcar named desire (two-disc special edition): dvd: vivien leigh,marlon brando,kim hunter,karl malden,rudy bond,nick dennis,peg hillias,wright king,richard garrick,ann dere,edna thomas,mickey kuhn,maxie thrower,john george,chester jones,marietta canty,charles wagenheim,dahn ben amotz,lyle latell,mel archer,elia kazan","{'film': 3, 'criticism_praise': 3, 'focus': 2, 'role': 4, 'girl': 4, 'script': 3, 'look': 3, 'scene': 4, 'believe': 3, 'light': 4, 'detail': 4, 'animal': 4, 'blanche': 4, 'kazan': 3, 'something': 4, 'see': 3, 'guy': 4, 'copout': 3, 'stages': 2, 'way': 3, 'people': 3, 'research': 3, 'show': 3, 'standards': 3, 'thing': 4}"
2349,"gandhi: dvd: kingsley,bergen","{'school_theater': 3, 'influence': 3, 'actors': 3, 'billing': 4, 'role': 3, 'film_course': 5, 'world': 3, 'hope_inspiration': 3, 'politicans': 3}"
2350,"the last samurai [hd dvd]: dvd: cruise,sanada,spall,goldwyn","{'watch': 4, 'star': 3, 'transfer': 3, 'movie': 4}"
2351,"the bridgeman: dvd: g??®za berem??®nyi,k??®roly eperjes,irina latchina,ervin nagy,can togay,gy??®rgy cserhalmi,marius bodochi,iv??®n darvas,ad??®l kov??®ts,s??®ndor g??®sp??®r,tibor g??®sp??®r,dezs??® garas,attila kasz??®s,l??®szl??® sink??®,p??®ter haumann,j??®zsef szarvas,juli b??®sti,p??®ter blask??®,viktor bod??®,szilvia csonka,antal p??®lfalvi","{'money': 2, 'story': 4, 'man_love': 4, 'history': 3, 'century': 3, 'heros': 5}"
2352,"erin brockovich: dvd: julia roberts,david brisbin,dawn didawick,albert finney,valente rodriguez,conchata ferrell,george rocky sullivan,pat skipper,jack gill (ii),irene olga l??®pez,emily marks,julie marks,scotty leavenworth,gemmenne de la pe??®a,erin brockovich-ellis,adilah barnes,irina v. passmoore,aaron eckhart,ron altomare,charles john bukey,steven soderbergh","{'films_justifies': 3, 'environment_times': 3, 'proportions': 3, 'repertoire': 4, 'portrait': 3, 'number_votes': 3, 'dream': 3, 'acting': 3}"
2353,"home fries: dvd: drew barrymore,catherine o'hara,luke wilson,jake busey,shelley duvall,kim robillard,daryl mitchell,lanny flaherty,chris ellis,blue deckert,mark walters,shane steiner,theresa merritt,jill parker-jones,morgana shaw,robert graham (iii),zeke mills,john hawkes,brady coleman,jean donatto,dean parisot","{'trailer_film': 3, 'thought': 3, 'mill_comedy': 3, 'movie': 2}"
2354,olivia newton-john - video gold 1: dvd: olivia newton-john,"{'videos': 2, 'night': 3, 'gold': 3, 'rock': 3}"
2355,"party of five - the complete second season: dvd: paula devicq,jennifer love hewitt,jeremy london,alexondra lee,jennifer aspen,peter o'fallon,susannah grant,richard pearce,arvin brown,ken topolsky,ellen s. pressman,lou antonio,patrick r. norris,stephen cragg,oz scott,brian mertes,julianna lavin,david dworetzky,michael engler,jan eliasberg,vicki jackson-lemay,david semel,kevin inch","{'generation': 3, 'girls_teenagers': 3, 'adults': 3, '90s': 4, 'need': 2, 'advertisements': 4}"
2356,"harold and maude: dvd: bud cort,ruth gordon,harvey brumfield,eric christmas,cyril cusack,gordon devol,henry dieckoff,judy engles,ellen geer,ray k. goman,margot jones,susan madigan,vivian pickles,philip schultz,tom skerritt,sonia sorrell,shari summers,charles tyner,g. wood","{'teen': 2, 'attachment': 3, 'woman': 3, 'maude': 3, 'perspective_life': 3, 'way': 4, 'feeling': 3, 'look': 3}"
2357,leap frog - math circus: dvd: leapfrog,"{'friend': 3, 'girl': 3, 'dvd': 3, 'preschool': 3}"
2358,"love! valour! compassion!: dvd: jason alexander,stephen spinella,stephen bogardus,randy becker,john benjamin hickey,justin kirk,john glover,joe mantello","{'moments_film': 3, 'character': 3, 'glue': 4, 'vacations': 3, 'narration': 3, 'pain': 3, 'moments': 3, 'film': 4, 'one': 3}"
2359,"mafioso: the father, the son: dvd: sal mazzotta,leo rossi","{'movie': 4, 'dying': 3}"
2360,signing time! vol. 1: my first signs dvd: dvd: jon pierre francia/ emilie de azevedo brown,"{'cover': 4, 'i': 4, 'daughter_signs': 3, 'time': 3, 'lyrics': 4}"
2361,signing time! vol. 1: my first signs dvd: dvd: jon pierre francia/ emilie de azevedo brown,"{'signs': 3, 'object': 3, 'child': 4}"
2362,"the bad sleep well - criterion collection: dvd: toshir??® mifune,masayuki mori,ky??®ko kagawa,tatsuya mihashi,takashi shimura,k??® nishimura,takeshi kat??®,kamatari fujiwara,chishu ryu,seiji miyaguchi,koji mitsui,ken mitsuda,nobuo nakamura,susumu fujita,koji nambara,gen shimizu,yoshifumi tajima,yoshio tsuchiya,somesho matsumoto,kyu sazanka,akira kurosawa","{'japans': 2, 'masters': 4, 'films': 4, 'adaptation_hamlet': 3, 'levels_government': 3, 'film': 3, 'illustrates': 5, 'skill_director': 4, 'bride': 3, 'daughter': 2, 'situations': 4, 'parties': 3, 'looks': 2, 'cake': 3, 'partners': 3, 'members': 3, 'case': 3, 'suicide': 3, 'fact': 3, 'story': 3, 'scene': 5, 'music': 3, 'emanating': 3, 'method': 4, 'revenge': 3, 'kurosawa': 3, 'pace': 4, 'marvels_contrast': 3, 'compostions_interiors': 3, 'thoughts': 3, 'movement_camera': 3, 'observations': 4, 'sleep': 2, 'secrets': 3, 'context': 3, 'cats': 3, 'pacing': 3, 'time': 3, 'rest_film': 3, 'hopelesness': 3, 'corruption': 3, 'excursion': 3, 'crime': 3, 'mifune': 3, 'performances': 3, 'anger': 3}"
2363,"the thomas crown affair: dvd: pierce brosnan,rene russo,denis leary,ben gazzara,frankie faison,fritz weaver,charles keating,mark margolis,faye dunaway,michael lombard,bill ambrozy,michael bahr,robert d. novak,joe h. lamb,james saito,esther ca??®adas,mischa hausserman,daniel oreskes,dominic chianese jr.,ritchie coster,john mctiernan","{'music': 2, 'movie': 4}"
2364,r.o.d -the tv series - the darkest hour (vol. 5): dvd: r.o.d.-the t.v.,"{'reviews': 4, 'mystery_hope': 4, 'series': 4}"
2365,introduction to the nikon d200: dvd,"{'guide': 3, 'nikon': 3, 'explanations': 3, 'lot_sense': 3, 'functions': 3}"
2366,"jude: dvd: christopher eccleston,kate winslet,liam cunningham,rachel griffiths,june whitfield,ross colvin turnbull,james daley,berwick kaler,sean mckenzie,richard albrecht,caitlin bossley,emma turner (ii),lorraine hilton,james nesbitt,mark lambert,paul bown,amanda ryan,vernon dobtcheff,david tennant,darren tighe,michael winterbottom","{'film': 5, 'novel_film': 3}"
2367,"one last dance: dvd: thom allison,jamie bishton,kathryn bradney,george de la pena,nancy drake,aundra ford,daniel heifetz,elena heifetz,muriel hogue,tai jiminez,desmond richardson,stephanie slater (ii),marie stillin,bambi swayze,patrick swayze,rasta thomas,matthew walker,timothy webber,stefan wenta","{'feeling': 3, 'passion': 3}"
2368,"broken flowers: dvd: julie delpy,bill murray,sharon stone,nicole abisinio,frances conroy,ryan donowho,alexis dziena,jarry fall,korka fall,brea frazier,saul holland,zakira holland,christopher mcdonald,meredith patterson,jennifer rapp,heather simms,mark webber (ii),niles lee wilson,jeffrey wright","{'man': 4, 'life_turtle': 2, 'visits': 2, 'ways_women': 3, 'locations': 3, 'standards': 3, 'trash': 3, 'wealth_encounters': 3, 'visit': 2, 'dialogues': 4, 'situations': 2, 'script': 4}"
2369,"iron jawed angels: dvd: hilary swank,margo martindale,anjelica huston,frances o'connor (ii),lois smith,vera farmiga,brooke smith,adilah barnes,laura fraser (ii),semen hirzhner,jeremy nichols,donna york dunn,kristina vensko,molly parker,lois sanders,joseph adams,patrick dempsey,julia ormond,steve moore (iv),amelia zontini,katja von garnier","{'movies': 3, 'people': 4}"
2370,"medium - the complete first season: dvd: patricia arquette,miguel sandoval,david cubitt,sofia vassilieva,maria lark,jake weber","{'television': 4, 'shows': 4, 'tasks_layers': 3, 'family': 3, 'circumstances_alisons': 3, 'ability': 3, 'reruns': 3, 'times': 3, 'medium': 3, 'way': 4, 'points': 3, 'prosecutor': 2, 'wife': 4, 'daughters_jewels': 3, 'family_stitches': 3, 'dream_mom': 2, 'aerial': 3, 'scanlon': 3, 'plot': 3, 'background_fans': 4, 'collection': 3, 'bravo': 3}"
2371,"seeing other people: dvd: josh charles,bryan cranston,niki j. crawford,jonathan davis,matthew davis,mike faiola,lauren graham,nicole marie lenz,dylan mclaughlin,shanna moakler,jay mohr,julianne nicholson,sheeri rappaport,andy richter,jill ritchie,chay santini,lew schneider,helen slater,tom paul wilson","{'comedy_line': 3, 'stuff': 4}"
2372,baby einstein - baby mozart - music festival: dvd: julie aigner-clark,"{'son': 3, 'watch': 3}"
2373,"blade runner - the director's cut (remastered limited edition): dvd: harrison ford,rutger hauer,sean young,edward james olmos,m. emmet walsh,daryl hannah,william sanderson,brion james,joe turkel,joanna cassidy,james hong,morgan paull,kevin thompson (ii),john edward allen,hy pyke,kimiko hiroshige,bob okazaki,carolyn demirjian,kelly hine,jiro okazaki,ridley scott","{'cut': 3, 'content': 3, 'narration': 3, 'vulgarity': 3, 'assumption': 2, 'effect': 2, 'sappy': 2, 'essence': 3, 'cowardice': 3, 'audience': 3, 'nonsense': 4, 'vhs_audience': 3, 'idiots': 3, 'ending': 4, 'footage': 3, 'sequence': 3, 'scenes': 3, 'vhs_tape': 3, 'rating': 3, 'time': 3, 'ineptitude': 3, 'enough': 3, 'film': 3, 'sensitivity': 3, 'directors': 3, 'version_film': 2}"
2374,"harry potter years 1-4 (harry potter and the sorcerer's stone / chamber of secrets / prisoner of azkaban / goblet of fire) (widescreen edition): dvd: richard harris,maggie smith,robbie coltrane,saunders triplets,daniel radcliffe,fiona shaw,harry melling,richard griffiths,derek deadman,ian hart,ben borowiecki,verne troyer,john hurt,richard bremmer,geraldine somerville,harry taylor,julie walters,bonnie wright,chris rankin,james phelps,chris columbus,alfonso cuar??®n","{'movies': 4, 'times': 3, 'wrapping': 3, 'condition_order': 4}"
2375,quickfix - total cardio kick: dvd: quickfix,"{'segment': 3, 'calm_cues': 4, 'points': 4, 'moves': 3, 'choreography': 2, 'elements': 3, 'impact_moves': 4}"
2376,"troy: dvd: julian glover,brian cox,nathan jones,adoni maropis,jacob smith,brad pitt,john shrapnel,brendan gleeson,diane kruger,eric bana,orlando bloom,siri svegler,lucie barat,ken bones,manuel cauchi,mark lewis jones,garrett hedlund,sean bean,julie christie,peter o'toole,wolfgang petersen","{'film': 5, 'amount': 3, 'effects': 3, 'music': 4, 'actors': 4, 'style': 3}"
2377,american experience - rfk: dvd: american experience,"{'pieces_work': 4, 'times': 2, 'man': 5, 'difference': 4, 'insight': 4, 'mindheart': 3, 'excerpts': 3, 'life': 3}"
2378,"look, up in the sky - the amazing story of superman: dvd: art thibert,kevin spacey,richard donner,dan harris (ii),christopher reeve,noel neill,philip hecht,gerard jones,deborah raffin,brandon routh,gary h. grossman,chuck mccann,margot kidder,tom mankiewicz,mark waid,gene simmons,jon peters,stephan bender,chris lee (vi),forrest j ackerman,kevin burns (iii)","{'thing': 3, 'years_superman': 3, 'study': 3, 'series': 3, 'smallville': 3, 'returns': 4, 'respect': 4, 'that': 3, 'it': 3, 'anything': 3, 'part': 3, 'movie': 3, 'roles': 4, 'kate': 3, 'assessments': 4, 'projects': 3, 'iv': 3, 'None': 3, 'storyline': 4, 'blood': 2, 'day': 3, 'need': 3, 'time': 3, 'seriesjustice_league': 3, 'comics': 3, 'point': 3, 'collection': 3, 'hand': 3, 'issue': 4, 'doomsday': 3}"
2379,"unconditional love: dvd: kathy bates,rupert everett,meredith eaton,peter sarsgaard,lynn redgrave,stephanie beacham,richard briers,marcia warren,jack noseworthy,daniel wyllie,dan aykroyd,jonathan pryce,brenda pickleman,javanley washington,daniel campbell (ii),david ryall,anne lambton,roderick peeples,rudy roberson (ii),stephen marcus,p.j. hogan","{'film': 4, 'life': 3}"
2380,"unconditional love: dvd: kathy bates,rupert everett,meredith eaton,peter sarsgaard,lynn redgrave,stephanie beacham,richard briers,marcia warren,jack noseworthy,daniel wyllie,dan aykroyd,jonathan pryce,brenda pickleman,javanley washington,daniel campbell (ii),david ryall,anne lambton,roderick peeples,rudy roberson (ii),stephen marcus,p.j. hogan","{'bates': 3, 'tomatoes': 3, 'dwarf_inhibitions': 3, 'grace_choice': 3, 'voice_time': 4, 'shock': 3, 'everett': 2, 'returns': 2, 'music': 4, 'movie': 4, 'love': 3}"
2381,kundalini yoga for beginners & beyond: dvd: ana brett & ravi singh,"{'meditation': 5, 'love_video': 3, 'voice': 4, 'video': 3, 'ways_beginners': 3, 'poses': 2}"
2382,kundalini yoga for beginners & beyond: dvd: ana brett & ravi singh,{'music': 5}
2383,"office space - special edition with flair (widescreen edition): dvd: jennifer aniston,diedrich bader,joe bays,josh bond,gary cole,todd duffey,jennifer jane emerson,david herman,ron livingston,john c. mcginley,kinna mcinroe,michael mcshane,ajay naidu,greg pitts (ii),richard riehle,stephen root,linda wakeman,alexandra wentworth,paul willson","{'comedy': 4, 'delight': 3, 'traffic': 2, 'programmer': 3, 'job_life': 2, 'gibbons': 2, 'day': 2, 'heartattack': 3, 'boss': 3, 'dose': 4, 'virus': 3, 'friends': 4, 'company_men': 4, 'levels': 3, 'scenes': 5, 'movie': 5}"
2384,dawn of the dead (ultimate edition): dvd: dawn of the dead,"{'beings': 3, 'stares_horror': 3, 'afternoon_mall': 3, 'horror_film': 3, 'zombies': 3, 'mall': 3, 'hunger': 4, 'need': 3, 'zombie_concentration': 3, 'area': 3, 'store': 3, 'deficiencies': 3, 'makeup': 3, 'color': 3, 'zombies_people': 3, 'grey': 3, 'effects': 2, 'film_features': 3, 'bay': 3, 'transfer': 4, 'mix': 3, 'star_effort': 3}"
